Full Name,Height,Weight,Reach,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,win,loss,draw
Seth Dikun,-0.002034153845132082,-0.8747132041044783,-0.7312162385164815,-0.9457287188756746,-1.5005192347370415,-0.6817357677526332,0.3181651190896643,-0.7736325208087238,-1.159646516580513,-0.1302493768190579,0.18003600647736884,-0.5910697432073736,0.48746794153395145,-0.3272247016820785
TJ Dillashaw,-1.139763664623425,-0.8747132041044783,-1.230825831927732,1.1878010359311357,-0.2357073452999908,-0.13358248429057076,0.9513230849701092,0.018941871637809533,-0.07097347003646412,0.8892811424551029,0.10629905103903606,0.5227198737898041,-0.18782034756187746,-0.3272247016820785
Ralph Dillon,1.135695356933161,1.1238426419431726,0.9789858312374131,-1.596338067182147,-2.5123687462866826,-1.3148740564026122,0.7704208090042676,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-1.7048593602045512,-0.8631086366577064,1.037876820983997
Drew Dimanlig,0.6808435799447942,0.5528266859295581,0.787052603717708,0.3730740141779858,2.462558018832385,-0.26105999207244585,-2.847624710312563,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-1.3335961545388253,-0.41291644392715376,-0.3272247016820785
Ding Meng,1.135695356933161,0.12456471891934716,0.26800294830601973,0.19723364977083094,0.5231797883622401,0.03638752608526248,-0.3149928467907817,-0.2655720128301768,0.6548085609929019,-1.5639641695483466,-0.4835965924676263,2.502790304007009,0.7125640378992277,-0.3272247016820785
Rodolfo Marques Diniz,-1.139763664623425,-0.8747132041044783,-0.8101422939173386,-1.1625985016444986,-0.9945944789622212,-0.6052492630835083,-1.671759916534593,-0.7736325208087238,-1.159646516580513,0.029052266817529683,0.8436686054223639,1.1414918832326806,0.7125640378992277,1.037876820983997
Jhonata Diniz,1.7045601123223073,2.522831734176528,1.7668317285397714,0.17378826784987697,0.7761421662496505,-0.35029424751975835,-0.22454170880786084,-0.7736325208087238,-1.159646516580513,0.6343985126365626,-0.4835965924676263,-0.7148241450959488,-1.0882047330229827,-0.3272247016820785
Helio Dipp,1.9889924900168807,0.5528266859295581,0.787052603717708,-1.4439430846959462,-1.5848400273661785,-0.8432072776096748,0.9513230849701092,-0.7736325208087238,-1.159646516580513,0.029052266817529683,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Rico DiSciullo,-0.5708989092342786,-0.8747132041044783,-0.8101422939173386,-0.7933337363894738,-0.9102736863330844,0.26584704009263743,0.40861625707258514,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-0.5910697432073736,-0.8631086366577064,-0.3272247016820785
Matt Dixon,-0.002034153845132082,0.12456471891934716,0.7676125417172703,-0.640938753903273,-0.06706576004171717,0.3295857939835747,-1.30995536460291,0.78103263360563,-0.07097347003646412,-1.5639641695483466,-0.4835965924676263,-0.5910697432073736,-1.0882047330229827,-0.3272247016820785
Russell Doane,-0.8553312869288519,-0.8747132041044783,-0.4814114418108562,-0.7698883544685199,-0.32002813792912715,-0.8941982807224248,0.13726284312382256,0.29837515102601025,0.47336305323556044,0.0927729242721648,0.10629905103903606,0.1514566681240782,0.48746794153395145,-0.3272247016820785
Drew Dober,-0.5708989092342786,-0.30369724809086374,-0.4814114418108562,0.7775068523144413,-0.32002813792912715,0.19785903594230406,-0.04363943284201914,-0.4332319804630973,-0.542731790205552,0.220214239181435,-0.4098596370292935,1.6365094907869817,1.8380445197256094,-0.3272247016820785
Shana Dobson,-1.139763664623425,-1.1602211821112856,-0.7312162385164815,0.1620655768894,-0.5729905158165376,0.6015378105849082,-0.13409057082494,-0.34686169410674433,0.6548085609929019,-1.1179195673659013,-0.4835965924676263,-1.20984175265025,-0.18782034756187746,-0.3272247016820785
AJ Dobson,0.8512629792385876,0.5528266859295581,1.0174173384228957,0.7188933975120566,0.18589661784569328,0.6482795634382621,-0.4958951227566229,0.07482852751544963,1.5620360997796092,0.5069571977272926,-0.26238572615262795,-0.8385785469845242,-0.6380125402924302,-0.3272247016820785
John Dodson,-1.9930607977071448,-0.8747132041044783,-1.4806306286333575,0.08000674016606131,-0.32002813792912715,-0.08684073143721667,0.8608719469871884,-0.4129095601439554,-0.1435516731394006,1.0485827860916903,-0.4835965924676263,1.0177374813441054,1.3878523269950567,-0.3272247016820785
Joe Doerksen,0.5668306015440144,0.5528266859295581,0.7676125417172703,-0.9574514098361515,-0.151386552670854,-0.42253150192948746,-0.13409057082494,0.2526497053079411,0.037893834617940866,-0.5125733215468682,1.2123533826140278,4.606615136112789,2.288236712456162,-0.3272247016820785
Roman Dolidze,1.135695356933161,0.5528266859295581,1.0174173384228957,0.05656135824510732,-0.151386552670854,-0.1718257366251334,-0.13409057082494,-0.09791204519725626,0.3644957485811554,-0.5125733215468682,0.32750991735403445,0.027702266235502905,-0.6380125402924302,-0.3272247016820785
Cameron Dollar,0.2823982238494412,-0.30369724809086374,-0.08759349727766971,1.1584943085299433,-0.48866972318740076,-0.35879274803855,0.8608719469871884,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-0.343560939430223,-0.18782034756187746,-0.3272247016820785
CB Dollaway,1.135695356933161,0.5528266859295581,1.0174173384228957,-0.2423672612470558,0.2702174104748296,-0.5117657573767999,0.22771398110674343,1.029982282515118,0.7999649671987752,0.41137621154534,0.40124687279236715,0.3989654719012288,0.7125640378992277,-0.3272247016820785
John Donaldson,-0.5708989092342786,-0.589205226097671,-0.3853980335532524,-1.0864010104013984,-1.753481612624452,0.18511128516411646,-0.04363943284201914,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-1.4573505564274005,-0.8631086366577064,-0.3272247016820785
Dong Huaxiang,-1.9930607977071448,-1.4457291601180928,-2.7296546121614838,0.2558471045732159,1.2820669220244705,-0.2780569931100292,1.2226764989188719,1.258609511105464,0.4370739516840921,1.622068703183406,-0.4835965924676263,-0.2198065375416477,-0.6380125402924302,-0.3272247016820785
Cody Donovan,1.4201277346277341,1.1238426419431726,0.5178077450116451,1.4925910009035375,1.2820669220244705,0.7035198168104083,-0.5863462607395438,0.07482852751544963,-0.1435516731394006,-1.5639641695483466,0.7699316499840311,-0.7148241450959488,-0.18782034756187746,-0.3272247016820785
Rafael Dos Anjos,-0.5708989092342786,0.12456471891934716,-0.4814114418108562,0.2441244136127389,0.2702174104748296,-0.23556449051607084,0.7704208090042676,0.2170854697494428,0.11047203772087733,0.1564935817267999,-0.04117485983762957,2.2552815002298585,2.5133328088214384,-0.3272247016820785
Junior Dos Santos,1.7045601123223073,2.0660189693656363,1.2672221351285209,0.8361203071168265,0.2702174104748296,-0.19307198792211247,0.40861625707258514,-0.6212143684151596,0.6548085609929019,1.0167224573643732,-0.4098596370292935,0.8939830794555299,0.7125640378992277,-0.3272247016820785
Geronimo dos Santos,1.4201277346277341,2.8083397121833356,0.906392984331507,-1.15673715616426,-0.9102736863330844,2.101523152151637,-0.9481508126712271,-0.7736325208087238,-1.159646516580513,-0.5125733215468682,-0.4835965924676263,3.1215623134498856,2.9635250015519907,-0.3272247016820785
Antonio Dos Santos,-0.002034153845132082,0.5528266859295581,0.787052603717708,1.3695027458185292,0.6075005809913769,0.06613227790103324,-0.7672485367053855,-0.7736325208087238,-1.159646516580513,1.622068703183406,-0.4835965924676263,-0.9623329488730994,-0.41291644392715376,-0.3272247016820785
Anderson Dos Santos,-1.4241960423179982,-0.8747132041044783,-0.4814114418108562,-0.21306053384586318,-1.5848400273661785,0.6737750649946374,-0.22454170880786084,-0.27573322298974773,-0.6515990948599568,0.5388175264546102,0.0325620956007032,0.8939830794555299,0.7125640378992277,-0.3272247016820785
Acacio Dos Santos,1.7045601123223073,1.1238426419431726,1.7668317285397714,-1.0512329375199674,-0.2357073452999908,-1.013177287985508,-0.7672485367053855,-0.7736325208087238,-1.159646516580513,-0.5762939790015033,-0.4835965924676263,0.027702266235502905,-0.18782034756187746,-0.3272247016820785
Rayanne dos Santos,-2.2774931754017183,-1.4457291601180928,-2.4798498154558586,0.7599228158737262,-0.06706576004171717,0.6015378105849082,0.8608719469871884,-0.6059725531758032,-0.7241772979628934,1.2397447584555956,-0.4835965924676263,0.027702266235502905,0.48746794153395145,-0.3272247016820785
Felipe dos Santos,-0.8553312869288519,-1.1602211821112856,-0.4814114418108562,0.4727168873420401,-0.5729905158165376,-0.0018557262493001374,-0.9481508126712271,-0.7736325208087238,-1.159646516580513,-1.1179195673659013,-0.26238572615262795,-0.7148241450959488,-0.8631086366577064,-0.3272247016820785
Tiago dos Santos e Silva,-0.2864665315397053,-0.589205226097671,-0.4814114418108562,0.36721266869774716,-0.7416321010748113,0.18936053542351258,0.6799696710213466,-0.4535544007822392,-0.7604663995143618,-0.5125733215468682,-0.26238572615262795,0.7702286775669547,0.2623718451686752,2.402978343650073
Jordan Dowdy,0.34372744620463963,0.12456471891934716,0.40891847465278397,-0.5588799171799342,0.017255032587419648,-0.4905195060798208,-0.13409057082494,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-1.20984175265025,-0.6380125402924302,-0.3272247016820785
Danny Downes,0.5668306015440144,-0.30369724809086374,0.01819815160039441,-0.8226404637906664,-0.8259528937039475,-0.10808698273419595,-1.30995536460291,-0.7736325208087238,-1.159646516580513,-0.38513200663759817,-0.11491181527596235,-0.7148241450959488,-0.6380125402924302,-0.3272247016820785
Derek Downey,0.8512629792385876,0.5528266859295581,0.787052603717708,-1.608060758142624,4.739219419819077,-0.18032423714392506,-3.5712338141759297,0.44571269833978894,-0.5790208917570202,-1.5639641695483466,-0.4835965924676263,-0.343560939430223,-0.41291644392715376,-0.3272247016820785
John Doyle,0.2823982238494412,1.1238426419431726,0.9789858312374131,0.2558471045732159,0.017255032587419648,2.8578896983240947,-2.2144667444321176,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-0.343560939430223,3.6388132906478203,-0.3272247016820785
Anthony Drilich,-1.4241960423179982,-1.1602211821112856,-1.7304354253389826,1.6039565650280685,-1.078915271591358,0.5462975572127624,-1.0386019506541475,-0.7736325208087238,-1.159646516580513,0.18835391045411745,-0.4835965924676263,-0.7148241450959488,-0.8631086366577064,-0.3272247016820785
Kyle Driscoll,0.2823982238494412,-0.589205226097671,0.5178077450116451,-0.19547649740514783,-0.9945944789622212,-0.5032672568580082,0.5895185330384258,0.24248849514837018,-0.5064426886540837,-1.5639641695483466,-0.4835965924676263,-0.2198065375416477,-0.6380125402924302,-0.3272247016820785
Tomasz Drwal,0.8512629792385876,1.1238426419431726,1.0174173384228957,0.13275884948820763,-0.48866972318740076,-0.6477417656774667,0.49906739505550496,1.029982282515118,1.0176995765075847,1.0485827860916903,-0.18864877071429512,0.8939830794555299,-0.18782034756187746,1.037876820983997
Dricus Du Plessis,0.8512629792385876,0.5528266859295581,1.0174173384228957,1.826687693277131,0.4388589957331033,0.45281405150605386,0.22771398110674343,0.7708714234460591,0.6548085609929019,0.029052266817529683,0.18003600647736884,1.0177374813441054,-0.8631086366577064,-0.3272247016820785
Antonio Duarte,-0.8553312869288519,-0.8747132041044783,-0.8101422939173386,0.8712883799982573,-0.32002813792912715,0.16811428412653312,0.49906739505550496,-0.7736325208087238,-1.159646516580513,0.34765555409070487,-0.4835965924676263,0.6464742756783793,0.2623718451686752,-0.3272247016820785
Joe Duarte,-0.09751145461782618,-0.30369724809086374,-0.08759349727766971,-0.46509838949611837,-0.48866972318740076,0.09162777945740826,0.13726284312382256,0.7505490031269172,0.6548085609929019,0.6343985126365626,0.2537729619157016,-0.46731534131879826,-0.41291644392715376,-0.3272247016820785
Matthieu Duclos,1.4201277346277341,0.5528266859295581,1.2672221351285209,0.5078849602234711,-0.5729905158165376,1.285667102347637,-0.4958951227566229,-0.7736325208087238,-1.159646516580513,1.622068703183406,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Emily Ducote,-2.2774931754017183,-1.4457291601180928,-2.2300450187502334,2.57107856926742,0.6918213736205137,1.7233398790654078,0.49906739505550496,-0.6720204192130144,-0.6515990948599568,1.4309067308195007,-0.4835965924676263,-0.09605213565307238,0.7125640378992277,-0.3272247016820785
Viktoriia Dudakova,-1.4241960423179982,-1.4457291601180928,-1.230825831927732,0.22654037717202355,0.35453820310396644,-0.0061049765086958795,-0.22454170880786084,0.5625666151748547,0.14676113927234566,0.029052266817529683,-0.4835965924676263,-0.7148241450959488,-1.0882047330229827,-0.3272247016820785
Milana Dudieva,-1.9930607977071448,-0.8747132041044783,-0.8101422939173386,-1.285686756729507,-1.078915271591358,-0.15057948532815413,0.5895185330384258,0.41522906786107605,0.47336305323556044,-1.5639641695483466,-0.4835965924676263,-0.343560939430223,0.03727574880339884,-0.3272247016820785
Todd Duffee,1.4201277346277341,2.6941365209806123,1.5170269318341463,1.6801540562711688,-0.5729905158165376,-0.38853749985432073,0.40861625707258514,-0.40782895506416994,-0.25241897779380557,1.3034654159102308,-0.4835965924676263,-0.5910697432073736,-0.6380125402924302,-0.3272247016820785
Joe Duffy,-0.002034153845132082,-0.30369724809086374,0.26800294830601973,-0.2247832248063402,-0.8259528937039475,-0.0018557262493001374,0.22771398110674343,-0.28589443314931867,1.2354341858163949,0.4750968689999751,0.0325620956007032,0.2752110700126535,-0.18782034756187746,-0.3272247016820785
Jack Duffy,-0.8553312869288519,-1.1602211821112856,-0.7312162385164815,1.176078344970659,2.1252748483158377,-0.7029820190496124,0.04681170514090171,-0.7736325208087238,-1.159646516580513,0.41137621154534,-0.4835965924676263,-0.8385785469845242,-1.0882047330229827,-0.3272247016820785
Alexis Dufresne,-0.2864665315397053,-0.8747132041044783,-0.8101422939173386,-1.0160648646385364,-1.4161984421079048,-0.19307198792211247,0.7704208090042676,-0.011541758840903313,0.6548085609929019,0.029052266817529683,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Jessamyn Duke,0.2823982238494412,-0.8747132041044783,0.26800294830601973,1.0354060534449352,0.7761421662496505,0.2743455406114289,0.49906739505550496,-0.1283956756759691,0.14676113927234566,0.029052266817529683,0.9174055608606968,-1.3335961545388253,-0.18782034756187746,-0.3272247016820785
Islam Dulatov,1.4201277346277341,0.12456471891934716,0.7676125417172703,6.568516186790069,1.029104544137061,0.7247660681073874,-0.04363943284201914,2.0156196679934992,2.469263638566317,-1.5639641695483466,-0.4835965924676263,-0.343560939430223,-1.0882047330229827,-0.3272247016820785
Isaac Dulgarian,-0.8553312869288519,-0.589205226097671,-0.23160664510523088,0.1796496133301156,1.7036708851701545,-0.8347087770908832,-0.9481508126712271,1.8428790952807934,0.7273867640958386,-1.5639641695483466,1.0648794717373624,-0.8385785469845242,-1.0882047330229827,-0.3272247016820785
Norma Dumont,-0.8553312869288519,-0.8747132041044783,-1.230825831927732,0.46685554186180145,0.5231797883622401,-0.6902342682714249,1.2226764989188719,0.100231552914377,0.8725431703017119,0.7299794988185152,-0.4835965924676263,-0.2198065375416477,-0.8631086366577064,-0.3272247016820785
Chris Duncan,-0.002034153845132082,-0.30369724809086374,-0.23160664510523088,0.9592085622018348,0.18589661784569328,0.09162777945740826,-0.3149928467907817,1.019821072355547,0.183050240823814,-0.5125733215468682,-0.26238572615262795,-0.2198065375416477,-0.8631086366577064,-0.3272247016820785
Christian Leroy Duncan,1.135695356933161,0.5528266859295581,1.7668317285397714,0.9650699076820731,1.5350292999118809,-0.0910899816966126,-0.22454170880786084,-0.6161337633353742,-0.6515990948599568,0.4750968689999751,-0.4835965924676263,-0.46731534131879826,-0.8631086366577064,-0.3272247016820785
Evan Dunham,-0.002034153845132082,-0.30369724809086374,-0.4814114418108562,1.3284733274568596,-0.404348930558264,-0.10383773247480002,0.8608719469871884,0.15103760371223174,0.037893834617940866,0.953001799909738,0.2537729619157016,0.5227198737898041,0.7125640378992277,1.037876820983997
Alex Dunworth,-0.5708989092342786,-0.30369724809086374,-0.08759349727766971,-0.6585227903439885,-1.078915271591358,2.0930246516328457,-1.490857640568752,-0.7736325208087238,-1.159646516580513,0.029052266817529683,-0.4835965924676263,-1.4573505564274005,-0.8631086366577064,-0.3272247016820785
Tom Duquesnoy,-0.8553312869288519,-0.8747132041044783,-0.9810210352221068,0.4492715054210861,0.10157582521655646,0.6440303131788664,0.9513230849701092,-0.5602471074577341,-0.25241897779380557,-0.09838904809174036,-0.4835965924676263,0.2752110700126535,-0.8631086366577064,-0.3272247016820785
Reuben Duran,-0.8553312869288519,-0.8747132041044783,-0.23160664510523088,0.07414539468582268,0.4388589957331033,-0.4990180065986125,-0.13409057082494,-0.27573322298974773,-0.3249971808967421,-0.7674559513654085,0.0325620956007032,-0.343560939430223,0.2623718451686752,1.037876820983997
Cody Durden,-0.8553312869288519,-1.1602211821112856,-1.230825831927732,0.26756979553369287,0.10157582521655646,0.21485603697988742,-0.22454170880786084,1.2890931415841766,0.5459412563384969,0.7618398275458327,0.10629905103903606,0.3989654719012288,0.2623718451686752,1.037876820983997
Luiz Dutra,0.2823982238494412,0.12456471891934716,0.40891847465278397,0.5020236147432324,0.5231797883622401,0.43156780020907476,-0.9481508126712271,-0.7736325208087238,-1.159646516580513,1.622068703183406,-0.4835965924676263,-0.09605213565307238,0.03727574880339884,1.037876820983997
Rilley Dutro,-0.5708989092342786,-1.1602211821112856,-1.258041918728345,0.9826539441227888,0.8604629588787873,0.9202315800395956,-1.671759916534593,-0.7736325208087238,-1.159646516580513,1.080443114819008,-0.4835965924676263,-0.343560939430223,-0.41291644392715376,-0.3272247016820785
Merab Dvalishvili,-1.139763664623425,-0.8747132041044783,-0.9810210352221068,0.7540614703934874,-0.151386552670854,-0.6264955143804873,0.40861625707258514,2.320455972780627,0.14676113927234566,0.9848621286370556,-0.26238572615262795,0.5227198737898041,-0.41291644392715376,-0.3272247016820785
David Dvorak,-1.4241960423179982,-1.1602211821112856,-0.9810210352221068,0.2441244136127389,-0.06706576004171717,-0.21006898895969583,0.6799696710213466,-0.47895742618116655,-0.07097347003646412,0.66625884136388,-0.3361226815909607,0.7702286775669547,0.03727574880339884,-0.3272247016820785
Matt Dwyer,1.7045601123223073,0.12456471891934716,1.0174173384228957,-0.28925802508896375,-0.8259528937039475,-0.2313152402566749,0.22771398110674343,-0.5500858972981632,-0.79675550106583,0.34765555409070487,-0.4835965924676263,-0.5910697432073736,-0.41291644392715376,-0.3272247016820785
Rolando Dy,-0.5708989092342786,-0.589205226097671,-0.7312162385164815,-0.013774787517754619,-0.5729905158165376,0.2913425416490123,0.04681170514090171,-0.6212143684151596,-0.43386448555114704,0.6025381839092453,-0.4835965924676263,-0.5910697432073736,0.2623718451686752,1.037876820983997
Ben Earwood,-0.5708989092342786,0.12456471891934716,0.40891847465278397,-1.5025565394983311,0.9447837515079242,-1.5230873191130079,-1.671759916534593,0.7505490031269172,2.469263638566317,-1.5639641695483466,-0.4835965924676263,-0.2198065375416477,-0.6380125402924302,-0.3272247016820785
Cody East,1.4201277346277341,2.2658745539704017,1.492046452163585,0.6368345607887179,-0.06706576004171717,1.5023788655768247,-1.0386019506541475,1.2433676958661077,2.469263638566317,-1.054198909911266,-0.4835965924676263,-0.2198065375416477,-0.6380125402924302,-0.3272247016820785
Marvin Eastman,-0.2864665315397053,0.5528266859295581,0.26800294830601973,-0.5002664623775493,-0.7416321010748113,0.05763377738224157,-0.8576996746883063,-0.07250901979832901,0.037893834617940866,1.0167224573643732,-0.4835965924676263,0.5227198737898041,2.0631406160908856,1.037876820983997
Mike Easton,-1.139763664623425,-0.8747132041044783,-0.4814114418108562,0.2617084500534543,-0.5729905158165376,0.21060678672049168,0.8608719469871884,-0.3925871398248135,-0.3612862824482105,0.5388175264546102,-0.4835965924676263,-0.09605213565307238,0.03727574880339884,-0.3272247016820785
Brian Ebersole,0.5668306015440144,0.12456471891934716,0.26800294830601973,-0.43579166209492604,0.4388589957331033,-0.6987327687902165,0.40861625707258514,0.09007034275480606,-0.3249971808967421,0.3795158828180224,-0.4098596370292935,4.606615136112789,2.738428905186715,1.037876820983997
Roybert Echeverria,-1.4241960423179982,-1.1602211821112856,-1.230825831927732,-0.06652689683990094,0.7761421662496505,-0.5372612589331749,0.49906739505550496,-0.7736325208087238,-1.159646516580513,0.6981191700911976,1.4335642489290263,-0.8385785469845242,-1.0882047330229827,-0.3272247016820785
Mark Eddiva,-0.5708989092342786,-0.589205226097671,-0.9810210352221068,0.1796496133301156,0.10157582521655646,-0.34179574700096665,0.22771398110674343,-0.036944784239830684,-0.3612862824482105,0.4432365402726575,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Abdul-Kerim Edilov,1.135695356933161,1.1238426419431726,0.9789858312374131,4.194671267293481,1.4507085072827441,-1.5528320709287788,3.664857224457733,1.248448300945893,2.469263638566317,-1.5639641695483466,0.9911425162990296,0.3989654719012288,-0.41291644392715376,-0.3272247016820785
Johnny Eduardo,-0.8553312869288519,-0.8747132041044783,-0.23160664510523088,-0.06652689683990094,-0.404348930558264,-0.23981374077546658,1.04177422295303,-0.6618592090534434,-0.43386448555114704,0.28393489663606974,-0.18864877071429512,1.760263892675557,1.612948423360333,-0.3272247016820785
Yves Edwards,-0.2864665315397053,-0.30369724809086374,0.26800294830601973,-0.08997227876085492,-0.151386552670854,-0.6137477636023,1.3131276369017926,-0.38750653474502805,0.7636758656473068,0.6343985126365626,0.0325620956007032,3.4928255191156112,3.6388132906478203,1.037876820983997
Justin Edwards,-0.002034153845132082,-0.30369724809086374,-0.4814114418108562,-0.2247832248063402,-0.151386552670854,-0.1973212381815084,-0.04363943284201914,0.31361696626536684,-0.21612987624233723,-0.7037352939107734,0.2537729619157016,-0.5910697432073736,-0.18782034756187746,-0.3272247016820785
Leon Edwards,1.135695356933161,0.12456471891934716,0.5178077450116451,-0.2247832248063402,0.7761421662496505,-0.6010000128241124,0.13726284312382256,-0.13855688583554004,0.14676113927234566,0.5069571977272926,-0.18864877071429512,1.0177374813441054,-0.41291644392715376,-0.3272247016820785
Te Edwards,-0.5708989092342786,-0.30369724809086374,0.01819815160039441,-0.9164219914744821,-0.2357073452999908,0.1553665333483459,-0.6767973987224646,-0.40782895506416994,2.469263638566317,-0.16210970554637547,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Joselyne Edwards,-0.5708989092342786,-0.8747132041044783,-0.4814114418108562,0.8302589616365882,0.6918213736205137,-0.2525614915536542,-0.22454170880786084,-0.14871809599511102,0.25562844392675066,0.3795158828180224,-0.04117485983762957,0.027702266235502905,0.03727574880339884,-0.3272247016820785
Stephanie Egger,-1.139763664623425,-0.8747132041044783,-0.9810210352221068,-0.5061278078577877,0.18589661784569328,-0.5542582599707583,0.04681170514090171,0.4863575389780727,0.3644957485811554,0.029052266817529683,-0.04117485983762957,-0.7148241450959488,-0.18782034756187746,-0.3272247016820785
Justin Eilers,0.8512629792385876,1.9803665759635942,0.9174954197406441,-0.11927900616204754,-0.06706576004171717,0.7970033225171165,-0.22454170880786084,-0.3570229042663153,-0.25241897779380557,0.029052266817529683,-0.4835965924676263,0.6464742756783793,0.2623718451686752,1.037876820983997
Jon Olav Einemo,2.2734248677114537,2.4942809363758474,0.6427101433644576,-0.5354345352589803,0.6918213736205137,-0.3120509951851959,0.04681170514090171,0.10531215799416248,0.8362540687502436,-0.19397003427369303,-0.4835965924676263,-0.9623329488730994,-0.6380125402924302,-0.3272247016820785
Per Eklund,-0.002034153845132082,-0.30369724809086374,0.01819815160039441,-0.5823252991008883,1.4507085072827441,-0.5967507625647166,1.4035787748847135,0.27805273070686837,-0.7604663995143618,0.029052266817529683,2.170933803312354,0.027702266235502905,-0.18782034756187746,1.037876820983997
Evan Elder,-0.002034153845132082,-0.30369724809086374,0.01819815160039441,1.1467716175694662,0.4388589957331033,0.42731854994967905,0.49906739505550496,-0.4535544007822392,-0.43386448555114704,-0.5125733215468682,-0.04117485983762957,-0.5910697432073736,-0.8631086366577064,-0.3272247016820785
Joao Elias,-1.9930607977071448,-1.1602211821112856,-1.980240222044608,-1.561169994300716,0.5231797883622401,1.1411925935281788,-2.847624710312563,-0.7736325208087238,-1.159646516580513,0.029052266817529683,-0.4835965924676263,0.3989654719012288,-0.41291644392715376,1.037876820983997
Saul Elizondo,-0.8553312869288519,-0.8747132041044783,-0.8101422939173386,-0.5823252991008883,-1.1632360642204949,0.48680805358122053,-0.3149928467907817,0.24248849514837018,2.469263638566317,0.5388175264546102,0.2537729619157016,-0.9623329488730994,0.48746794153395145,-0.3272247016820785
Darren Elkins,-0.002034153845132082,-0.589205226097671,-0.23160664510523088,0.19723364977083094,-0.48866972318740076,-0.23981374077546658,-0.04363943284201914,0.6794205320099205,0.0741829361694092,0.220214239181435,0.32750991735403445,1.8840182945641324,1.1627562306297805,-0.3272247016820785
Jake Ellenberger,-0.2864665315397053,0.12456471891934716,-0.23160664510523088,-0.3478714798913485,-0.404348930558264,-0.4055345008919041,0.7704208090042676,0.26281091546751206,0.5459412563384969,1.1760241010009607,-0.18864877071429512,2.1315270983412833,2.0631406160908856,-0.3272247016820785
Joe Ellenberger,-0.2864665315397053,-0.30369724809086374,0.01819815160039441,-0.8460858457116202,0.2702174104748296,-0.14208098480936246,-0.3149928467907817,0.8369192894832701,0.29191754547821896,-1.5639641695483466,0.32750991735403445,0.1514566681240782,-0.8631086366577064,-0.3272247016820785
Tim Elliott,-0.8553312869288519,-1.1602211821112856,-1.4806306286333575,0.19137230429059257,0.017255032587419648,-0.47777175530163324,0.40861625707258514,1.1214331739512564,0.5459412563384969,0.31579522536338733,0.2537729619157016,0.8939830794555299,1.612948423360333,1.037876820983997
Oban Elliott,0.5668306015440144,0.12456471891934716,0.01819815160039441,0.701309361071341,0.4388589957331033,-0.6519910159368624,0.9513230849701092,0.3237781764249378,0.6548085609929019,0.7299794988185152,-0.4835965924676263,-0.2198065375416477,-0.8631086366577064,-0.3272247016820785
Eddy Ellis,-0.2864665315397053,0.12456471891934716,0.40891847465278397,0.19723364977083094,2.1252748483158377,-0.9579370346133624,1.4940299128676344,1.258609511105464,1.2354341858163949,0.029052266817529683,0.9911425162990296,0.8939830794555299,2.288236712456162,1.037876820983997
Lisa Ellis,-1.7086284200125716,-1.4457291601180928,-2.072273568199313,-0.8109177728301893,0.35453820310396644,-0.6222462641210916,0.49906739505550496,1.3551410076213883,1.1265668811619898,0.029052266817529683,-0.04117485983762957,0.1514566681240782,1.1627562306297805,-0.3272247016820785
Anna Elmose,-1.9930607977071448,-1.4457291601180928,-2.072273568199313,0.3613513232175088,0.4388589957331033,0.3635797960587414,0.40861625707258514,-0.7736325208087238,-1.159646516580513,-0.5125733215468682,-0.4835965924676263,-1.3335961545388253,-0.8631086366577064,-0.3272247016820785
Cameron Else,-0.2864665315397053,-0.8747132041044783,-0.23160664510523088,-0.6292160629427961,-0.32002813792912715,1.8295711355503035,-0.04363943284201914,-0.7736325208087238,-1.159646516580513,-1.5639641695483466,-0.4835965924676263,-0.46731534131879826,0.03727574880339884,-0.3272247016820785
Aaron Ely,-0.5708989092342786,-0.8747132041044783,-0.8101422939173386,-1.3149934841306996,-2.4280479536575457,-1.3276218071807997,1.5844810508505542,0.48127693389828735,2.469263638566317,0.029052266817529683,3.1295142240106806,-1.0860873507616748,-0.8631086366577064,-0.3272247016820785
Ramazan Emeev,-0.002034153845132082,0.12456471891934716,1.0174173384228957,-0.3127034070099177,0.10157582521655646,-0.6987327687902165,1.2226764989188719,0.43047088310043263,-0.10726257158793245,0.5388175264546102,0.0325620956007032,0.7702286775669547,0.03727574880339884,-0.3272247016820785
